Num_facture,num_contrat,exe,dtemi,datedeb,datefin,datcpt,libop,ncli,Prime,nomncli,nb_jour_couv,client_age,client_gender,client_marital_status
544236,16120,2025,6/16/2025,5/12/2025,3/29/2026,6/27/2025,Avenant,8760652,6593.36,client_73,90,49,Male,Single
340956,16077,2023,10/23/2023,9/29/2023,9/27/2024,10/29/2023,Terme,3241841,18746.53,client_9,92,43,Male,Married
340956,16077,2023,10/23/2023,9/29/2023,9/27/2024,10/29/2023,Terme,3241841,18746.53,client_9,272,43,Male,Married
283950,16111,2023,1/27/2023,12/30/2022,12/29/2023,1/29/2023,Terme,6157203,86005.56,client_139,364,47,Male,Widowed
486040,16112,2024,11/2/2024,2/27/2024,2/25/2025,11/27/2024,Ristourne,6212662,-1260.75,client_78,306,44,Female,Married
486040,16112,2024,11/2/2024,2/27/2024,2/25/2025,11/27/2024,Ristourne,6212662,-1260.75,client_78,58,44,Female,Married
569941,16154,2025,9/6/2025,8/2/2025,12/28/2025,9/27/2025,Avenant,34934115,1690.29,client_140,148,30,Male,Single
205924,16099,2021,6/24/2022,12/29/2020,12/28/2021,6/24/2022,Avenant,4176615,5535.6,client_141,364,52,Female,Single
340476,16122,2023,10/9/2023,7/15/2023,12/29/2023,10/29/2023,Avenant,8793313,3296.49,client_142,167,36,Female,Widowed
528392,16157,2025,4/24/2025,3/29/2025,12/28/2025,4/27/2025,Affaire Nouvelle,34984035,15424.94,client_143,274,45,Female,Widowed
301450,16101,2023,4/25/2023,1/1/2023,12/29/2023,4/28/2023,Avenant,4870083,92658.32,client_62,362,31,Male,Married
494104,16088,2024,12/10/2024,6/13/2024,3/28/2025,12/28/2024,Avenant,4385453,7751.34,client_144,199,42,Male,Married
494104,16088,2024,12/10/2024,6/13/2024,3/28/2025,12/28/2024,Avenant,4385453,7751.34,client_144,89,42,Male,Married
406342,16107,2023,3/14/2024,12/30/2023,6/27/2024,3/28/2024,Avenant,6100951,1881.07,client_137,180,42,Female,Married
134517,16076,2020,1/3/2020,12/30/2019,12/28/2020,1/29/2020,Terme,907471,23095.2,client_36,364,37,Male,Divorced
421867,16124,2024,4/13/2024,3/29/2024,3/28/2025,4/27/2024,Terme,13073201,32651.0,client_79,275,47,Male,Divorced
421867,16124,2024,4/13/2024,3/29/2024,3/28/2025,4/27/2024,Terme,13073201,32651.0,client_79,89,47,Male,Divorced
528371,16079,2025,4/22/2025,3/29/2025,3/29/2026,4/27/2025,Terme,3241841,6415.74,client_9,275,43,Male,Married
528371,16079,2025,4/22/2025,3/29/2025,3/29/2026,4/27/2025,Terme,3241841,6415.74,client_9,90,43,Male,Married
373559,16135,2024,1/11/2024,12/30/2023,12/28/2024,1/30/2024,Affaire Nouvelle,17311798,1055.03,client_145,364,60,Female,Widowed
321561,16103,2023,8/24/2023,1/16/2023,1/15/2024,8/29/2023,Avenant,4893147,27069.32,client_18,348,31,Female,Married
321561,16103,2023,8/24/2023,1/16/2023,1/15/2024,8/29/2023,Avenant,4893147,27069.32,client_18,16,31,Female,Married
421446,1982,2023,4/1/2024,11/23/2023,12/29/2023,4/27/2024,Avenant,27933,420.79,client_146,36,56,Male,Single
486040,16124,2024,11/2/2024,6/21/2024,12/28/2024,11/27/2024,Avenant,6367703,3869.61,client_147,190,60,Female,Married
215802,16085,2022,9/4/2022,5/20/2022,12/29/2022,9/23/2022,Avenant,1718861,4922.88,client_148,223,30,Female,Single
517660,16139,2025,2/23/2025,1/22/2025,12/28/2025,2/25/2025,Avenant,29503130,7908.39,client_80,340,50,Female,Married
151654,16086,2021,3/12/2021,12/29/2020,12/28/2021,3/28/2021,Terme,1719687,29209.76,client_149,364,31,Male,Divorced
340785,16114,2023,10/19/2023,7/11/2023,7/9/2024,10/29/2023,Terme,6366767,25300.0,client_150,172,44,Male,Married
340785,16114,2023,10/19/2023,7/11/2023,7/9/2024,10/29/2023,Terme,6366767,25300.0,client_150,192,44,Male,Married
374994,16126,2023,1/20/2024,10/2/2023,9/27/2024,1/30/2024,Avenant,15370786,6618.98,client_151,89,56,Male,Married
374994,16126,2023,1/20/2024,10/2/2023,9/27/2024,1/30/2024,Avenant,15370786,6618.98,client_151,272,56,Male,Married
494105,16131,2024,12/10/2024,6/18/2024,12/28/2024,12/28/2024,Avenant,8445645,11836.65,client_152,193,33,Male,Married
276811,16100,2022,12/23/2022,9/15/2022,12/29/2022,12/28/2022,Avenant,4870051,441.71,client_153,105,25,Male,Married
536174,16121,2025,5/12/2025,3/29/2025,3/29/2026,5/28/2025,Terme,8766006,62550.0,client_3,275,60,Female,Single
536174,16121,2025,5/12/2025,3/29/2025,3/29/2026,5/28/2025,Terme,8766006,62550.0,client_3,90,60,Female,Single
301552,16096,2023,4/30/2023,1/9/2023,12/29/2023,5/30/2023,Avenant,4775485,9975.78,client_154,354,60,Female,Married
526039,16126,2025,3/25/2025,12/29/2024,12/28/2025,3/28/2025,Terme,15369340,22470.0,client_155,364,60,Male,Married
179602,16100,2021,12/13/2021,1/14/2021,12/28/2021,12/27/2021,Avenant,941,18305.15,client_85,348,30,Male,Single
552418,16141,2025,7/7/2025,6/28/2025,5/29/2026,7/28/2025,Terme,29580858,6448.153425,client_156,184,35,Male,Married
552418,16141,2025,7/7/2025,6/28/2025,5/29/2026,7/28/2025,Terme,29580858,6448.153425,client_156,151,35,Male,Married
315061,16106,2022,7/20/2023,9/29/2022,9/28/2023,7/29/2023,Terme,6075301,8330.0,client_157,92,40,Female,Married
315061,16106,2022,7/20/2023,9/29/2022,9/28/2023,7/29/2023,Terme,6075301,8330.0,client_157,272,40,Female,Married
589904,16159,2025,11/23/2025,6/20/2025,3/29/2026,11/27/2025,Affaire Nouvelle,35048824,18872.39,client_158,192,60,Female,Divorced
589904,16159,2025,11/23/2025,6/20/2025,3/29/2026,11/27/2025,Affaire Nouvelle,35048824,18872.39,client_158,90,60,Female,Divorced
461154,16082,2023,7/28/2024,7/15/2023,12/29/2023,7/29/2024,Avenant,1717472,6997.05,client_86,167,38,Female,Married
139558,16085,2020,5/24/2020,12/30/2019,12/28/2020,5/28/2020,Terme,1719117,12303.48,client_20,364,36,Male,Married
276813,16102,2022,12/23/2022,2/22/2022,12/29/2022,12/28/2022,Avenant,4883429,1521.86,client_43,310,39,Female,Married
149117,16098,2021,1/15/2021,12/29/2020,12/28/2021,1/28/2021,Affaire Nouvelle,4861363,76411.9,client_159,364,42,Male,Divorced
144178,16098,2020,10/15/2020,10/3/2020,12/28/2020,10/28/2020,Avenant,4834309,7001.5,client_160,86,43,Male,Married
284069,16097,2023,1/29/2023,12/30/2022,12/29/2023,1/29/2023,Terme,4081471,2213.4607,client_16,364,45,Female,Married
421371,16102,2023,3/30/2024,6/1/2023,12/29/2023,4/27/2024,Avenant,4437870,456.14,client_161,211,26,Male,Married
429117,16135,2024,5/11/2024,12/30/2023,12/28/2024,5/28/2024,Avenant,1711296,21044.42,client_162,364,40,Female,Single
201657,16092,2021,6/2/2022,2/27/2021,12/28/2021,6/24/2022,Avenant,4690106,6778.81,client_163,304,25,Female,Married
526039,16135,2025,3/25/2025,12/29/2024,12/28/2025,3/28/2025,Terme,1711296,1061.6231,client_162,364,40,Female,Single
289405,16078,2023,2/23/2023,12/30/2022,12/29/2023,2/26/2023,Terme,4084684,1522.9654,client_164,364,60,Male,Widowed
421447,16126,2023,4/1/2024,8/30/2023,9/28/2023,4/27/2024,Avenant,4410608,549.9,client_70,29,60,Female,Widowed
193553,16075,2022,4/4/2022,4/3/2022,10/15/2022,4/28/2022,Avenant,1711146,3009.62,client_165,195,60,Male,Widowed
143003,16080,2020,9/5/2020,6/28/2020,6/27/2021,9/28/2020,Terme,3241841,15867.22,client_9,184,43,Male,Married
143003,16080,2020,9/5/2020,6/28/2020,6/27/2021,9/28/2020,Terme,3241841,15867.22,client_9,180,43,Male,Married
144177,16098,2020,10/15/2020,10/3/2020,12/28/2020,10/28/2020,Affaire Nouvelle,4834309,7520.12,client_160,86,43,Male,Married
476558,16112,2023,9/22/2024,9/24/2023,2/26/2024,9/28/2024,Ristourne,6212662,-3163.45,client_78,97,44,Female,Married
476558,16112,2023,9/22/2024,9/24/2023,2/26/2024,9/28/2024,Ristourne,6212662,-3163.45,client_78,58,44,Female,Married
289544,16114,2023,2/26/2023,12/30/2022,12/29/2023,2/26/2023,Terme,6348199,31259.8,client_166,364,43,Male,Married
526068,16135,2025,3/27/2025,12/29/2024,12/28/2025,3/28/2025,Terme,17311816,54196.3,client_167,364,52,Male,Married
387733,16105,2024,2/22/2024,12/30/2023,12/28/2024,2/26/2024,Terme,5080335,43798.83,client_136,364,39,Female,Divorced
283512,16107,2023,1/13/2023,12/30/2022,12/29/2023,1/29/2023,Terme,6160858,17939.87,client_38,364,38,Female,Married
421446,16124,2023,4/1/2024,8/7/2023,12/29/2023,4/27/2024,Avenant,6238683,2006.06,client_168,144,60,Female,Married
598499,16135,2025,12/4/2025,11/22/2025,12/28/2025,12/29/2025,Avenant,17311816,1025.54,client_167,36,52,Male,Married
535158,16156,2025,5/10/2025,3/29/2025,3/29/2026,5/28/2025,Affaire Nouvelle,34967972,42593.2,client_169,275,58,Female,Widowed
535158,16156,2025,5/10/2025,3/29/2025,3/29/2026,5/28/2025,Affaire Nouvelle,34967972,42593.2,client_169,90,58,Female,Widowed
229375,16106,2022,10/20/2022,9/29/2022,9/28/2023,10/29/2022,Terme,6066404,34311.17,client_99,92,60,Female,Married
229375,16106,2022,10/20/2022,9/29/2022,9/28/2023,10/29/2022,Terme,6066404,34311.17,client_99,272,60,Female,Married
551809,16156,2025,6/22/2025,3/29/2025,3/29/2026,6/27/2025,Affaire Nouvelle,34968871,55474.08,client_170,275,25,Male,Single
551809,16156,2025,6/22/2025,3/29/2025,3/29/2026,6/27/2025,Affaire Nouvelle,34968871,55474.08,client_170,90,25,Male,Single
301779,16112,2023,5/7/2023,4/30/2023,4/27/2024,5/30/2023,Terme,6263752,28463.1,client_76,244,55,Male,Widowed
301779,16112,2023,5/7/2023,4/30/2023,4/27/2024,5/30/2023,Terme,6263752,28463.1,client_76,119,55,Male,Widowed
421441,16116,2023,4/1/2024,4/14/2023,12/29/2023,4/27/2024,Avenant,5034671,2574.5,client_171,259,60,Female,Widowed
283512,16107,2023,1/13/2023,12/30/2022,12/29/2023,1/29/2023,Terme,6099767,19759.0,client_97,364,60,Male,Married
308839,16118,2023,6/25/2023,3/30/2023,12/29/2023,6/28/2023,Avenant,8680476,14852.92,client_172,274,43,Male,Divorced
381499,16136,2024,2/10/2024,1/22/2024,12/28/2024,2/26/2024,Affaire Nouvelle,18451690,7012.01,client_173,341,25,Female,Divorced
421557,16085,2023,4/5/2024,12/30/2022,12/29/2023,4/27/2024,Avenant,1718795,235.3,client_174,364,41,Female,Married
295203,16094,2023,3/20/2023,12/30/2022,12/29/2023,3/27/2023,Terme,3739874,29673.09,client_175,364,25,Female,Single
526895,16140,2025,4/14/2025,1/26/2025,5/30/2025,4/27/2025,Avenant,29506905,8098.04,client_176,124,52,Female,Married
387732,16085,2024,2/22/2024,12/30/2023,12/28/2024,2/26/2024,Terme,1719117,51434.24,client_20,364,36,Male,Married
562828,16106,2025,8/23/2025,6/30/2025,12/28/2025,8/28/2025,Avenant,6076172,3968.77,client_177,181,47,Female,Married
193613,16107,2022,4/7/2022,12/29/2021,12/29/2022,4/28/2022,Affaire Nouvelle,6109277,27364.79,client_52,365,49,Male,Married
276667,16091,2022,12/20/2022,11/29/2022,12/29/2022,12/28/2022,Avenant,4470076,139.12,client_178,30,28,Male,Married
301508,16122,2023,4/28/2023,4/27/2023,12/29/2023,4/28/2023,Affaire Nouvelle,8792116,22682.88,client_33,246,56,Male,Married
289169,16104,2023,2/14/2023,12/30/2022,12/29/2023,2/26/2023,Terme,4981831,61543.2,client_179,364,27,Female,Single
307853,16097,2021,6/1/2023,6/9/2021,6/9/2022,6/28/2023,Ristourne,4791523,-2657.34,client_180,203,50,Female,Married
307853,16097,2021,6/1/2023,6/9/2021,6/9/2022,6/28/2023,Ristourne,4791523,-2657.34,client_180,162,50,Female,Married
205329,16096,2021,6/9/2022,6/26/2021,12/28/2021,6/24/2022,Avenant,4766549,7642.46,client_181,185,40,Female,Married
193613,16110,2022,4/7/2022,12/29/2021,12/29/2022,4/28/2022,Affaire Nouvelle,4947658,16968.4,client_24,365,57,Female,Married
477978,16144,2024,10/17/2024,10/13/2024,10/12/2025,10/30/2024,Affaire Nouvelle,29660790,29815.6,client_182,77,26,Female,Married
477978,16144,2024,10/17/2024,10/13/2024,10/12/2025,10/30/2024,Affaire Nouvelle,29660790,29815.6,client_182,287,26,Female,Married
314480,16094,2023,7/2/2023,6/9/2023,12/29/2023,7/29/2023,Ristourne,3739874,-1603.71,client_175,203,25,Female,Single
289386,16108,2023,2/21/2023,12/30/2022,12/29/2023,2/26/2023,Terme,4830763,45053.75,client_183,364,32,Male,Divorced
189700,16103,2022,3/5/2022,1/15/2022,1/15/2023,3/30/2022,Ristourne,4893147,-476.3,client_18,349,31,Female,Married
189700,16103,2022,3/5/2022,1/15/2022,1/15/2023,3/30/2022,Ristourne,4893147,-476.3,client_18,16,31,Female,Married
283707,16111,2023,1/19/2023,12/30/2022,12/29/2023,1/29/2023,Terme,6207688,17400.0,client_184,364,45,Female,Married
519595,16075,2025,3/7/2025,12/29/2024,12/28/2025,3/28/2025,Terme,1711014,44718.22,client_185,364,51,Female,Married
476139,16133,2024,9/10/2024,1/5/2024,12/28/2024,9/28/2024,Avenant,4888441,18089.57,client_186,358,53,Female,Married
406524,16115,2024,3/17/2024,12/30/2023,12/28/2024,3/28/2024,Terme,6428611,75943.7,client_187,364,25,Female,Married
510084,16153,2025,2/2/2025,1/4/2025,12/28/2025,2/25/2025,Affaire Nouvelle,34884796,4303.67,client_188,358,60,Female,Married
296166,16088,2023,4/15/2023,3/30/2023,3/28/2024,4/28/2023,Terme,4385453,30411.8,client_144,275,42,Male,Married
296166,16088,2023,4/15/2023,3/30/2023,3/28/2024,4/28/2023,Terme,4385453,30411.8,client_144,89,42,Male,Married
501974,16096,2024,12/29/2024,6/24/2024,6/23/2025,1/28/2025,Terme,4783310,18768.15,client_189,188,51,Female,Widowed
501974,16096,2024,12/29/2024,6/24/2024,6/23/2025,1/28/2025,Terme,4783310,18768.15,client_189,176,51,Female,Widowed
518095,16081,2025,3/2/2025,12/29/2024,12/28/2025,3/28/2025,Terme,1712876,1147.5638,client_190,364,47,Female,Married
162993,16095,2021,7/12/2021,6/28/2021,6/28/2022,7/28/2021,Terme,4723326,12937.0,client_191,184,25,Female,Single
162993,16095,2021,7/12/2021,6/28/2021,6/28/2022,7/28/2021,Terme,4723326,12937.0,client_191,181,25,Female,Single
136039,16093,2020,2/15/2020,12/30/2019,12/28/2020,2/26/2020,Affaire Nouvelle,3221055,1947.762,client_192,364,45,Female,Married
314480,16089,2023,7/2/2023,3/30/2023,9/28/2023,7/29/2023,Avenant,4041799,4615.31,client_193,182,32,Female,Married
477865,16144,2024,10/13/2024,9/28/2024,9/27/2025,10/30/2024,Affaire Nouvelle,29654801,62026.8,client_194,92,26,Male,Married
477865,16144,2024,10/13/2024,9/28/2024,9/27/2025,10/30/2024,Affaire Nouvelle,29654801,62026.8,client_194,272,26,Male,Married
494105,16107,2024,12/10/2024,1/27/2024,12/28/2024,12/28/2024,Avenant,4852570,10751.96,client_195,336,42,Female,Married
302607,16119,2023,5/29/2023,2/20/2023,12/29/2023,5/30/2023,Avenant,8707594,21842.44,client_196,312,60,Male,Widowed
201328,16099,2021,5/27/2022,1/30/2021,12/28/2021,5/29/2022,Avenant,4730937,6943.28,client_197,332,26,Female,Single
277566,16100,2021,1/1/2023,8/27/2021,12/28/2021,1/29/2023,Avenant,3319736,1707.19,client_198,123,39,Male,Married
421512,16121,2023,4/4/2024,10/9/2023,12/29/2023,4/27/2024,Avenant,8763838,664.0,client_199,81,25,Female,Single
193189,16102,2022,3/28/2022,12/29/2021,12/29/2022,3/30/2022,Terme,4433464,76988.5,client_200,365,50,Female,Married
375089,16112,2024,1/22/2024,12/30/2023,12/28/2024,1/30/2024,Terme,6233264,9544.0,client_201,364,33,Female,Married
224750,16081,2021,10/3/2022,12/29/2020,12/28/2021,10/29/2022,Avenant,4334250,280.0,client_202,364,29,Female,Married
543751,16157,2025,6/6/2025,4/21/2025,4/21/2026,6/27/2025,Affaire Nouvelle,35009843,9325.2,client_203,252,46,Female,Married
543751,16157,2025,6/6/2025,4/21/2025,4/21/2026,6/27/2025,Affaire Nouvelle,35009843,9325.2,client_203,113,46,Female,Married
381322,16103,2024,2/5/2024,12/30/2023,12/28/2024,2/26/2024,Terme,4930379,99809.06,client_113,364,33,Female,Married
598571,16079,2025,12/5/2025,2/4/2025,3/28/2025,12/29/2025,Ristourne,3241841,-423.0,client_9,52,43,Male,Married
277566,16101,2021,1/1/2023,6/15/2021,12/28/2021,1/29/2023,Avenant,4870057,6153.23,client_204,196,41,Male,Divorced
357024,16117,2023,11/24/2023,7/18/2023,12/29/2023,11/27/2023,Avenant,1729079,4963.63,client_92,164,32,Male,Divorced
314576,16090,2022,7/5/2023,4/9/2022,12/29/2022,7/29/2023,Avenant,4682438,8920.96,client_205,264,33,Female,Married
526587,16113,2025,4/6/2025,12/29/2024,12/28/2025,4/27/2025,Terme,6303281,2727.5261,client_206,364,53,Male,Widowed
301872,16113,2022,5/11/2023,11/29/2022,12/29/2022,5/30/2023,Avenant,6335765,61.55,client_207,30,25,Male,Single
544009,16139,2025,6/12/2025,12/29/2024,12/28/2025,6/27/2025,Terme,28719076,6472.37,client_208,364,50,Female,Married
517257,16132,2025,2/12/2025,12/29/2024,12/28/2025,2/25/2025,Terme,17292824,6962.1,client_60,364,47,Female,Single
205657,16112,2022,6/17/2022,4/15/2022,12/29/2022,6/24/2022,Affaire Nouvelle,6236427,2091.54,client_61,258,46,Female,Married
618857,16177,2026,2/27/2026,12/29/2025,5/29/2026,3/30/2026,Affaire Nouvelle,6259634,11920.544,client_209,151,25,Female,Married
210214,16104,2022,7/11/2022,6/29/2022,6/28/2023,7/29/2022,Terme,4981813,14402.88,client_210,184,43,Female,Married
210214,16104,2022,7/11/2022,6/29/2022,6/28/2023,7/29/2022,Terme,4981813,14402.88,client_210,180,43,Female,Married
544233,16101,2025,6/16/2025,12/30/2024,12/28/2025,6/27/2025,Avenant,4870084,4227.0,client_211,363,41,Male,Married
210887,16113,2022,8/1/2022,6/13/2022,12/29/2022,8/29/2022,Affaire Nouvelle,6303281,52404.45,client_206,199,53,Male,Widowed
144997,16081,2020,11/6/2020,12/30/2019,12/28/2020,11/28/2020,Terme,4131821,7856.41,client_212,364,25,Female,Single
284070,16112,2023,1/29/2023,12/30/2022,12/29/2023,1/29/2023,Terme,6212499,14068.25,client_29,364,43,Female,Married
340951,16117,2023,10/23/2023,9/29/2023,9/27/2024,10/29/2023,Terme,8446888,1009.25,client_213,92,57,Female,Widowed
340951,16117,2023,10/23/2023,9/29/2023,9/27/2024,10/29/2023,Terme,8446888,1009.25,client_213,272,57,Female,Widowed
421512,16108,2023,4/4/2024,5/1/2023,12/29/2023,4/27/2024,Avenant,6150476,5950.51,client_114,242,55,Male,Divorced
509623,16101,2025,1/21/2025,12/29/2024,12/28/2025,1/28/2025,Terme,4870084,32471.7,client_211,364,41,Male,Married
476290,16137,2024,9/14/2024,3/17/2024,12/28/2024,9/28/2024,Avenant,18466528,5704.45,client_214,286,33,Male,Married
387673,16112,2024,2/19/2024,12/30/2023,12/28/2024,2/26/2024,Terme,3730662,48016.53,client_215,364,25,Female,Divorced
194045,16105,2022,4/18/2022,12/29/2021,12/29/2022,4/28/2022,Terme,5080335,19734.0,client_136,365,39,Female,Divorced
562829,16103,2024,8/23/2025,7/20/2024,12/28/2024,8/28/2025,Avenant,4700564,1036.25,client_120,161,58,Female,Single
205856,16105,2021,6/23/2022,7/11/2021,12/28/2021,6/24/2022,Avenant,5083978,1384.68,client_74,170,41,Female,Married
519941,16091,2025,3/15/2025,12/29/2024,12/28/2025,3/28/2025,Terme,1713589,58202.04,client_63,364,25,Male,Single
265420,16077,2022,10/31/2022,9/29/2022,9/28/2023,11/28/2022,Terme,3241841,28618.85,client_9,92,43,Male,Married
265420,16077,2022,10/31/2022,9/29/2022,9/28/2023,11/28/2022,Terme,3241841,28618.85,client_9,272,43,Male,Married
192493,16083,2022,3/10/2022,12/29/2021,12/29/2022,3/30/2022,Terme,131733,1887.1439,client_216,365,30,Male,Divorced
421447,16122,2023,4/1/2024,8/28/2023,12/29/2023,4/27/2024,Avenant,8792116,6325.55,client_33,123,56,Male,Married
468621,16104,2024,8/24/2024,4/21/2024,3/28/2025,8/28/2024,Avenant,650848,3844.92,client_217,252,48,Male,Married
468621,16104,2024,8/24/2024,4/21/2024,3/28/2025,8/28/2024,Avenant,650848,3844.92,client_217,89,48,Male,Married
375089,16122,2024,1/22/2024,12/30/2023,12/28/2024,1/30/2024,Terme,12289046,71945.97,client_64,364,52,Female,Divorced
421367,16123,2023,3/30/2024,8/11/2023,12/29/2023,4/27/2024,Avenant,12660574,17641.91,client_218,140,33,Female,Married
485061,16141,2024,10/24/2024,9/22/2024,6/27/2025,10/30/2024,Affaire Nouvelle,29580858,5370.24,client_156,98,35,Male,Married
485061,16141,2024,10/24/2024,9/22/2024,6/27/2025,10/30/2024,Affaire Nouvelle,29580858,5370.24,client_156,180,35,Male,Married
271628,16096,2021,12/3/2022,9/10/2021,9/10/2022,12/28/2022,Avenant,4766030,7254.8,client_65,110,56,Male,Widowed
271628,16096,2021,12/3/2022,9/10/2021,9/10/2022,12/28/2022,Avenant,4766030,7254.8,client_65,255,56,Male,Widowed
428293,16130,2024,4/21/2024,12/30/2023,9/27/2024,4/27/2024,Avenant,17261969,12777.15,client_121,272,60,Female,Divorced
301873,16117,2023,5/11/2023,2/16/2023,12/29/2023,5/30/2023,Avenant,8730334,9747.43,client_219,316,60,Female,Widowed
525955,16137,2024,3/23/2025,11/28/2024,12/28/2024,3/28/2025,Avenant,18466528,509.65,client_214,30,33,Male,Married
607920,14,2025,12/27/2025,2/24/2025,12/28/2025,12/29/2025,Avenant,42814,4363.94,client_220,307,46,Female,Married
543752,16155,2025,6/6/2025,3/8/2025,12/28/2025,6/27/2025,Affaire Nouvelle,34942691,9398.19,client_221,295,48,Male,Widowed
357367,16121,2023,11/30/2023,7/17/2023,3/28/2024,12/29/2023,Avenant,8761429,3272.58,client_222,166,36,Female,Divorced
357367,16121,2023,11/30/2023,7/17/2023,3/28/2024,12/29/2023,Avenant,8761429,3272.58,client_222,89,36,Female,Divorced
526039,16106,2025,3/25/2025,12/29/2024,12/28/2025,3/28/2025,Terme,6029834,8718.92,client_12,364,38,Female,Married
215439,16083,2021,8/26/2022,1/29/2021,12/28/2021,8/29/2022,Avenant,4263041,43782.49,client_223,333,60,Female,Married
308397,16122,2023,6/15/2023,5/28/2023,12/29/2023,6/28/2023,Affaire Nouvelle,12289046,5403.14,client_64,215,52,Female,Divorced
271897,16105,2022,12/11/2022,4/10/2022,12/29/2022,12/28/2022,Avenant,5083978,2039.5,client_74,263,41,Female,Married
271881,16112,2022,12/11/2022,10/3/2022,2/26/2023,12/28/2022,Avenant,6212662,2738.41,client_78,88,44,Female,Married
271881,16112,2022,12/11/2022,10/3/2022,2/26/2023,12/28/2022,Avenant,6212662,2738.41,client_78,58,44,Female,Married
569940,16135,2025,9/6/2025,7/13/2025,12/28/2025,9/27/2025,Avenant,17311902,3300.36,client_224,168,36,Female,Married
296477,16079,2023,4/23/2023,3/30/2023,3/28/2024,4/28/2023,Terme,3241841,9332.9,client_9,275,43,Male,Married
